ID,Customer_ID,Month,Name,Age,SSN,Occupation,Annual_Income,Monthly_Inhand_Salary,Num_Bank_Accounts,Num_Credit_Card,Interest_Rate,Num_of_Loan,Type_of_Loan,Delay_from_due_date,Num_of_Delayed_Payment,Changed_Credit_Limit,Num_Credit_Inquiries,Credit_Mix,Outstanding_Debt,Credit_Utilization_Ratio,Credit_History_Age,Payment_of_Min_Amount,Total_EMI_per_month,Amount_invested_monthly,Payment_Behaviour,Monthly_Balance,Credit_Score
CUS_0x000066,CUS_00000102,July,Julie Curry,20,054-45-3674,Other,65956.68,5546.03,3,0,10.99,0,Personal Loan,6,2,-46.69596181642745,6,Bad,9616.73,47.64,88,Yes,752.14,1065.63,Low_spent_Small_value_payments,-538.67,Good
CUS_0x000067,CUS_00000103,February,Rachael Pearson,70,773-04-4052,Sales,96880.99,7909.85,1,3,16.72,1,Home Equity Loan,0,2,24.50431342269198,1,Standard,159375.96,13.38,37,Yes,2987.82,128.93,High_spent_Medium_value_payments,2404.27,Poor
CUS_0x000068,CUS_00000104,February,Alex Hernandez,29,130-61-1875,Other,9225.55,699.96,1,3,19.14,0,Home Equity Loan,18,0,35.77137454107306,1,Good,4554.17,89.19,279,Yes,182.19,191.08,High_spent_Medium_value_payments,168.62,Standard
CUS_0x000069,CUS_00000105,December,Claudia Lyons,65,786-48-2750,Other,26497.7,2388.2,1,0,5.09,0,Payday Loan,12,5,14.909370402955702,1,Bad,5583.86,63.44,222,Yes,1104.47,2.06,Low_spent_Small_value_payments,673.05,Good
CUS_0x00006a,CUS_00000106,June,Tracey Higgins,24,797-21-5097,Lawyer,13999.15,1106.47,4,4,22.4,2,Auto Loan,10,2,83.53225039542616,2,Standard,11051.89,66.69,21,Yes,546.58,259.58,Low_spent_Medium_value_payments,476.68,Standard
CUS_0x00006b,CUS_00000107,January,Alexander Collins,70,694-49-6499,Accountant,46204.12,4371.32,1,2,19.19,3,Payday Loan,0,3,-30.272259962543313,5,Standard,66982.72,1.69,285,Yes,2019.96,1058.5,Low_spent_Medium_value_payments,1650.82,Standard
CUS_0x00006c,CUS_00000108,March,Christina Vargas,51,851-81-3979,Entrepreneur,16967.33,1424.1,2,1,11.96,0,Mortgage Loan,0,4,-15.764695475945132,1,Good,30492.35,60.33,60,Yes,404.5,25.51,High_spent_Medium_value_payments,403.3,Poor
CUS_0x00006d,CUS_00000109,April,Raymond Jefferson,61,615-16-9273,Lawyer,22491.36,1653.1,5,0,19.51,1,Student Loan,22,2,-6.424324149286939,8,Standard,44157.44,89.01,238,Yes,701.96,30.85,High_spent_Medium_value_payments,45.07,Poor
CUS_0x00006e,CUS_00000110,June,Hannah Patterson,66,380-09-8290,Teacher,21920.45,2161.31,1,0,15.59,0,Mortgage Loan,6,1,22.200006480349728,0,Standard,12043.26,13.7,166,Yes,1290.28,341.85,Low_spent_Small_value_payments,663.45,Standard
CUS_0x00006f,CUS_00000111,January,Alexandria Fisher,48,502-14-7103,Artist,23108.63,1676.22,1,2,9.28,0,Personal Loan,0,4,49.990071856992884,3,Good,44040.28,56.51,24,Yes,776.05,250.88,Low_spent_Medium_value_payments,782.88,Poor
CUS_0x000070,CUS_00000112,August,Madison Poole,26,725-20-7136,Doctor,35011.89,3074.47,2,2,9.44,0,Debt Consolidation Loan,18,1,87.92965369840746,2,Bad,30019.34,49.47,260,Yes,945.81,444.15,Low_spent_Medium_value_payments,-1447.55,Standard
CUS_0x000071,CUS_00000113,September,Joseph Santos,20,631-69-7922,Manager,91089.97,6909.32,4,5,17.44,4,Mortgage Loan,4,6,14.707097316111202,7,Good,152997.66,58.01,96,Yes,2142.02,1572.79,Low_spent_Large_value_payments,1739.57,Poor
CUS_0x000072,CUS_00000114,March,Roger Vargas,36,331-32-1420,Student,17712.89,1428.51,4,3,20.61,1,Mortgage Loan,6,1,19.000359337119832,7,Good,6594.01,82.67,138,Yes,40.83,311.45,High_spent_Medium_value_payments,-240.61,Poor
CUS_0x000073,CUS_00000115,March,Jerry Christensen,46,584-79-6210,Manager,43486.95,3308.59,1,4,13.5,0,Student Loan,1,1,59.40171911319945,5,Standard,36230.35,73.17,186,Yes,1271.76,412.86,Low_spent_Small_value_payments,74.48,Poor
CUS_0x000074,CUS_00000116,September,Johnny Nguyen,30,500-28-5814,Student,3921.36,277.81,2,3,11.74,4,Auto Loan,5,2,92.83326785463919,9,Standard,1173.28,48.19,211,No,60.29,79.11,High_spent_Medium_value_payments,-33.15,Standard
CUS_0x000075,CUS_00000117,September,Gina Beard,64,719-36-9107,Accountant,58127.46,4208.6,1,2,24.45,1,Mortgage Loan,1,1,-17.99099780364657,3,Standard,93412.93,97.85,222,No,2162.89,885.28,High_spent_Small_value_payments,-1590.72,Good
CUS_0x000076,CUS_00000118,June,Travis Miller,29,738-53-8005,Teacher,10835.91,905.4,2,1,12.74,3,Auto Loan,0,1,30.143582784051375,7,Standard,17284.31,5.17,276,Yes,274.23,195.15,High_spent_Medium_value_payments,104.95,Good
CUS_0x000077,CUS_00000119,June,Cynthia Alvarez,23,729-63-7343,Other,33541.71,2590.03,4,3,21.33,1,Auto Loan,0,5,14.581031426078496,4,Good,10922.19,6.84,156,Yes,1217.98,222.04,High_spent_Medium_value_payments,-810.9,Standard
CUS_0x000078,CUS_00000120,October,Anna Walker,65,709-32-5017,Artist,75930.37,7452.44,1,1,17.83,1,Auto Loan,9,1,-34.53179563878863,9,Good,114038.28,11.33,172,Yes,1804.69,1649.71,High_spent_Small_value_payments,-2970.74,Standard
CUS_0x000079,CUS_00000121,April,Jackie Tran,43,353-55-9018,Sales,5728.66,480.59,2,0,19.8,1,Personal Loan,7,1,47.275723017803216,4,Good,6821.23,1.51,271,Yes,278.27,36.17,Low_spent_Medium_value_payments,-157.58,Standard
CUS_0x00007a,CUS_00000122,January,Michael Nelson,27,258-30-1977,Sales,154611.52,13387.65,2,2,22.32,3,Mortgage Loan,1,2,37.43890852063947,0,Standard,273042.04,54.2,64,Yes,7547.83,885.53,High_spent_Large_value_payments,-3981.05,Poor
CUS_0x00007b,CUS_00000123,December,Emily Newton,26,781-89-3034,Lawyer,14982.18,1247.54,3,5,19.86,0,Auto Loan,21,0,32.03139488140668,8,Standard,24186.91,24.2,150,No,534.48,34.2,Low_spent_Large_value_payments,450.76,Poor
CUS_0x00007c,CUS_00000124,September,Parker Hill,66,604-98-8596,Artist,8323.89,577.44,1,2,24.03,2,Mortgage Loan,16,3,37.66733646361391,8,Bad,10268.07,33.36,21,Yes,299.76,158.55,Low_spent_Small_value_payments,140.25,Poor
CUS_0x00007d,CUS_00000125,November,Veronica Wall,54,304-30-5913,Nurse,66633.64,6009.16,2,2,13.55,1,Student Loan,10,1,-45.75330883959983,0,Standard,109911.28,76.44,128,Yes,1477.07,1181.11,Low_spent_Small_value_payments,-1247.6,Poor
CUS_0x00007e,CUS_00000126,October,Adrian Ferguson,18,281-06-0894,Artist,97511.64,9187.18,4,3,13.92,2,Auto Loan,0,3,25.84512301329383,6,Standard,144810.8,23.18,114,Yes,1756.27,2490.35,High_spent_Large_value_payments,-3889.52,Poor
CUS_0x00007f,CUS_00000127,May,Melissa Martinez,23,890-97-8043,Lawyer,26244.49,2482.65,1,4,22.18,2,Credit-Builder Loan,5,1,29.783361851127125,1,Good,35358.96,29.68,92,Yes,806.42,257.13,High_spent_Small_value_payments,-796.3,Standard
CUS_0x000080,CUS_00000128,March,Adam Mitchell,79,491-57-5583,Nurse,10833.73,798.77,1,1,11.22,0,Credit-Builder Loan,2,1,11.7797110626244,9,Standard,16237.39,17.17,206,Yes,239.68,98.72,Low_spent_Small_value_payments,57.44,Poor
CUS_0x000081,CUS_00000129,September,Anthony Everett,71,490-15-1071,Engineer,15385.08,1085.78,4,3,11.74,0,Personal Loan,11,1,21.138253146543036,4,Bad,27560.06,22.19,250,No,465.57,287.15,Low_spent_Small_value_payments,-321.05,Poor
CUS_0x000082,CUS_00000130,September,Benjamin Soto,71,055-20-2445,Doctor,29162.43,2713.62,4,3,14.03,0,Payday Loan,19,2,95.20987180761384,3,Good,22619.9,64.83,123,Yes,120.66,305.66,Low_spent_Small_value_payments,823.69,Standard
CUS_0x000083,CUS_00000131,May,Tiffany Miller,62,255-16-9144,Artist,10396.19,822.85,3,2,12.39,0,Payday Loan,4,4,62.762048859376065,6,Standard,13140.55,67.75,67,Yes,374.48,3.61,High_spent_Small_value_payments,-332.95,Poor
CUS_0x000084,CUS_00000132,November,Lisa Gibbs,36,232-67-6233,Nurse,89623.24,7142.24,1,1,8.17,0,Credit-Builder Loan,9,4,13.727626430213043,9,Good,55011.56,50.71,225,Yes,805.3,164.93,High_spent_Medium_value_payments,-607.3,Standard
CUS_0x000085,CUS_00000133,April,Jeremy Dalton,19,440-40-9317,Nurse,18661.7,1674.8,2,5,10.28,3,Payday Loan,10,1,64.12769963961726,5,Standard,7126.03,78.67,67,Yes,777.44,375.74,High_spent_Large_value_payments,325.98,Standard
CUS_0x000086,CUS_00000134,June,Lisa Singh,50,782-27-3458,Sales,13903.89,1039.73,1,0,16.15,0,Payday Loan,10,3,73.99780861909606,9,Good,25053.72,0.57,101,No,290.6,178.16,High_spent_Small_value_payments,515.87,Poor
CUS_0x000087,CUS_00000135,April,Brad Allen,33,566-10-2565,Doctor,7969.02,535.45,1,2,5.34,3,Mortgage Loan,12,1,45.748335968773986,2,Standard,8154.47,44.23,296,No,227.27,62.52,Low_spent_Large_value_payments,-264.86,Standard
CUS_0x000088,CUS_00000136,May,Jerry Wheeler,37,299-05-3793,Student,63233.75,5327.82,2,2,9.23,4,Debt Consolidation Loan,38,4,53.63259648262341,8,Bad,57512.91,64.86,33,Yes,880.01,249.67,High_spent_Medium_value_payments,931.23,Poor
CUS_0x000089,CUS_00000137,August,Douglas Heath,24,073-88-3825,Manager,6594.56,623.71,3,2,8.39,0,Home Equity Loan,15,6,3.238699131551506,5,Bad,5300.54,70.26,214,Yes,24.9,43.18,Low_spent_Small_value_payments,-215.99,Standard
CUS_0x00008a,CUS_00000138,May,Rachel Weber,34,678-26-6966,Engineer,55914.07,4662.44,4,3,24.52,1,Debt Consolidation Loan,4,2,9.394238312140736,0,Standard,22427.47,85.25,12,No,2623.93,119.04,High_spent_Large_value_payments,-1323.08,Poor
CUS_0x00008b,CUS_00000139,January,Danny Hernandez,28,273-19-1170,Artist,14826.69,1121.18,1,2,7.02,0,Home Equity Loan,1,4,51.099131221859565,3,Good,23672.1,21.05,55,Yes,544.23,49.42,Low_spent_Large_value_payments,-194.8,Poor
CUS_0x00008c,CUS_00000140,May,Ricky Larson,55,845-73-4729,Engineer,21344.74,1533.96,2,2,14.57,2,Payday Loan,3,1,4.571446171140025,5,Standard,7438.36,72.5,101,Yes,528.56,307.04,High_spent_Small_value_payments,575.86,Standard
CUS_0x00008d,CUS_00000141,August,John Torres,57,413-35-8200,Doctor,7487.01,746.07,1,1,22.79,0,Mortgage Loan,2,3,83.482558971023,0,Standard,12551.68,17.55,18,Yes,254.14,129.66,Low_spent_Medium_value_payments,-103.4,Poor
CUS_0x00008e,CUS_00000142,November,Jessica George,43,443-95-5281,Entrepreneur,16920.05,1285.59,5,4,7.63,2,Home Equity Loan,1,4,33.51773663922819,4,Standard,19512.68,17.51,165,Yes,518.94,85.04,Low_spent_Large_value_payments,75.55,Standard
CUS_0x00008f,CUS_00000143,November,Allison Perez,79,691-74-9620,Accountant,262863.3,25153.12,2,3,20.85,1,Credit-Builder Loan,13,1,67.87189682025597,6,Good,184645.38,0.64,50,No,11658.72,5300.93,Low_spent_Small_value_payments,-10217.79,Standard
CUS_0x000090,CUS_00000144,January,Yvonne Chambers,72,276-74-0660,Entrepreneur,1411.62,111.79,2,5,19.16,1,Auto Loan,11,1,15.726791987251673,5,Standard,1825.51,99.64,101,No,53.39,25.28,High_spent_Large_value_payments,-30.55,Standard
CUS_0x000091,CUS_00000145,March,Casey Stone,33,453-36-2974,Artist,12458.61,1119.46,3,1,17.22,0,Student Loan,0,2,-36.86770039583291,0,Bad,13865.34,23.44,195,Yes,231.78,10.11,Low_spent_Large_value_payments,399.08,Standard
CUS_0x000092,CUS_00000146,December,Jessica Olsen DVM,68,482-45-6691,Engineer,73751.05,7001.7,3,1,23.94,2,Personal Loan,13,1,-28.661714033477686,7,Standard,142097.67,44.28,33,Yes,1096.67,721.29,Low_spent_Small_value_payments,-3428.84,Poor
CUS_0x000093,CUS_00000147,August,Michael Hodge,57,338-53-8118,Entrepreneur,30600.15,2284.8,4,2,19.2,0,Mortgage Loan,4,2,-32.78046091230799,0,Standard,307.63,0.69,142,No,291.24,454.81,Low_spent_Large_value_payments,-1005.09,Standard
CUS_0x000094,CUS_00000148,October,Tony Cervantes,43,564-05-7452,Sales,45573.42,3515.04,2,3,18.82,0,Credit-Builder Loan,2,1,-29.436581288186524,8,Good,39189.28,16.44,137,Yes,245.88,576.5,Low_spent_Medium_value_payments,1163.3,Standard
CUS_0x000095,CUS_00000149,May,David Wilson,66,792-52-8432,Accountant,22996.17,2069.42,1,4,13.22,1,Auto Loan,28,0,84.35469447990585,1,Standard,11679.19,73.89,156,Yes,40.28,408.95,High_spent_Medium_value_payments,579.41,Standard
CUS_0x000096,CUS_00000150,October,April Booth,45,474-53-0889,Student,34024.33,3383.8,3,3,10.19,3,Student Loan,5,1,84.6615349764588,0,Good,3590.61,7.64,225,No,1818.89,805.95,High_spent_Small_value_payments,649.73,Good
CUS_0x000097,CUS_00000151,May,Isaiah Avila,79,641-57-0846,Manager,12288.27,1193.15,1,0,16.31,0,Credit-Builder Loan,1,3,11.162215750409842,5,Bad,5019.68,65.42,83,Yes,443.31,118.88,High_spent_Small_value_payments,-576.58,Standard
CUS_0x000098,CUS_00000152,October,Joshua Pennington,74,449-90-7942,Student,15637.87,1445.76,2,1,5.88,1,Payday Loan,10,3,48.72397364463602,3,Good,9997.35,55.63,24,Yes,25.29,393.5,Low_spent_Medium_value_payments,-89.38,Poor
CUS_0x000099,CUS_00000153,May,William Lynch,21,246-91-2595,Entrepreneur,6635.17,512.61,4,2,24.37,0,Mortgage Loan,3,1,14.268685577319317,1,Good,6165.58,82.45,251,Yes,45.04,128.09,Low_spent_Small_value_payments,-61.71,Standard
CUS_0x00009a,CUS_00000154,May,Adam Russell,23,231-15-7561,Engineer,28403.23,2351.81,2,2,15.28,0,Payday Loan,8,1,50.6639735628964,5,Standard,15451.28,44.06,276,Yes,186.83,269.7,High_spent_Small_value_payments,-1160.9,Standard
CUS_0x00009b,CUS_00000155,September,Maria Moore,72,734-38-8338,Accountant,23704.84,1820.92,3,3,8.96,0,Auto Loan,21,4,49.25780239659349,3,Bad,26806.38,33.56,118,Yes,83.92,128.37,Low_spent_Large_value_payments,-105.15,Poor
CUS_0x00009c,CUS_00000156,August,Jennifer Olson,38,484-32-7484,Lawyer,15158.82,1118.57,4,4,13.4,0,Debt Consolidation Loan,19,4,-30.20520205640574,6,Bad,21153.11,54.99,59,Yes,33.94,142.99,High_spent_Medium_value_payments,-152.0,Poor
CUS_0x00009d,CUS_00000157,April,Janet Weeks,79,521-96-2237,Lawyer,13786.46,1346.66,2,1,6.91,1,Personal Loan,4,1,-17.562420772020666,4,Standard,5821.36,80.54,13,Yes,614.21,62.18,High_spent_Medium_value_payments,339.99,Standard
CUS_0x00009e,CUS_00000158,June,Desiree Tyler,37,425-44-8319,Lawyer,9547.22,654.52,2,1,5.69,0,Home Equity Loan,11,1,50.857576493755545,8,Standard,4961.27,14.11,151,Yes,214.26,20.73,High_spent_Medium_value_payments,252.7,Good
CUS_0x00009f,CUS_00000159,February,Aaron Barber,22,858-76-9502,Doctor,35659.96,2413.02,2,3,13.89,1,Credit-Builder Loan,1,1,-0.4572998746873367,0,Bad,54322.66,50.07,295,No,933.64,17.04,High_spent_Medium_value_payments,17.09,Standard
CUS_0x0000a0,CUS_00000160,June,Mrs. Brittany Ryan MD,48,566-98-8904,Nurse,55717.25,4589.15,2,3,14.84,0,Credit-Builder Loan,10,4,64.87435588523648,1,Bad,32074.34,57.54,100,Yes,1181.42,379.88,Low_spent_Large_value_payments,-1866.54,Standard
CUS_0x0000a1,CUS_00000161,September,Timothy Kane,42,715-31-9369,Entrepreneur,21424.37,1607.6,4,1,18.01,0,Credit-Builder Loan,1,1,76.3023492260116,6,Bad,42716.31,63.14,47,Yes,411.29,264.36,Low_spent_Medium_value_payments,-508.88,Standard
CUS_0x0000a2,CUS_00000162,April,Scott Jenkins,41,326-96-7750,Teacher,218376.8,21039.76,4,2,16.54,1,Student Loan,6,0,28.820546103383975,3,Bad,39254.04,60.55,20,Yes,3886.71,5286.43,Low_spent_Small_value_payments,2123.16,Standard
CUS_0x0000a3,CUS_00000163,June,Roberta Hughes,37,680-84-2493,Student,19620.82,1912.56,1,1,11.52,0,Debt Consolidation Loan,5,0,24.845667537064898,4,Standard,26865.85,10.34,192,Yes,461.34,418.24,Low_spent_Medium_value_payments,770.2,Standard
CUS_0x0000a4,CUS_00000164,November,Andrew Shaw MD,76,891-13-7214,Nurse,41621.23,2980.38,1,1,6.84,2,Debt Consolidation Loan,22,4,98.10042378693188,7,Good,55461.78,40.47,88,Yes,156.74,58.84,Low_spent_Medium_value_payments,1456.92,Poor
CUS_0x0000a5,CUS_00000165,November,Thomas Smith,37,148-53-2530,Lawyer,78981.22,7035.93,2,1,18.64,0,Mortgage Loan,1,1,67.05217941102379,8,Standard,91380.09,28.45,199,No,1870.29,1302.57,Low_spent_Small_value_payments,1360.9,Standard
CUS_0x0000a6,CUS_00000166,February,Richard Baker,39,639-89-6513,Student,10515.96,868.79,2,2,16.71,1,Personal Loan,0,0,-9.232022587980623,5,Good,2218.52,25.23,120,Yes,160.43,159.94,High_spent_Medium_value_payments,74.36,Standard
CUS_0x0000a7,CUS_00000167,November,Sarah Phelps,18,880-69-6227,Entrepreneur,22893.12,2015.33,1,4,14.32,0,Payday Loan,12,3,63.43806871336514,9,Bad,14458.07,41.23,268,Yes,1130.27,151.68,Low_spent_Medium_value_payments,-893.03,Standard
CUS_0x0000a8,CUS_00000168,April,Lori Clay,40,500-70-0589,Doctor,47612.34,3712.66,2,3,15.12,0,Credit-Builder Loan,10,3,-40.78305648038187,6,Good,10964.76,41.5,34,Yes,1627.24,150.76,High_spent_Large_value_payments,1422.96,Poor
CUS_0x0000a9,CUS_00000169,August,Cynthia Cohen,66,295-30-1481,Lawyer,20385.04,1948.92,3,2,10.95,0,Personal Loan,11,0,-5.679811305986107,3,Standard,25276.17,7.93,235,Yes,661.68,530.9,High_spent_Small_value_payments,386.27,Good
CUS_0x0000aa,CUS_00000170,October,Brett Schultz,35,894-13-7270,Lawyer,63704.86,6242.16,2,2,20.1,1,Credit-Builder Loan,17,0,95.64103744069277,5,Standard,60753.91,72.21,44,Yes,150.88,759.21,High_spent_Large_value_payments,812.06,Poor
CUS_0x0000ab,CUS_00000171,November,Elijah Johnson,54,333-08-4807,Nurse,32816.78,2282.0,3,1,21.29,0,Debt Consolidation Loan,1,2,73.07313767204123,3,Standard,3581.32,19.94,251,No,362.12,344.73,Low_spent_Large_value_payments,226.97,Good
CUS_0x0000ac,CUS_00000172,November,Jeffrey Sanchez,41,422-73-2951,Sales,78368.13,5262.6,3,3,9.95,2,Credit-Builder Loan,1,1,31.44971989079039,9,Good,74972.52,8.01,190,Yes,1395.12,257.92,Low_spent_Large_value_payments,-2520.67,Standard
CUS_0x0000ad,CUS_00000173,May,Bob Pitts,36,635-88-3946,Student,9329.83,781.13,2,2,14.67,0,Auto Loan,18,1,87.63145144806171,6,Standard,1157.67,4.41,299,No,86.83,126.84,High_spent_Small_value_payments,-334.98,Good
CUS_0x0000ae,CUS_00000174,November,Mr. David Little MD,54,683-02-7623,Entrepreneur,3098.5,308.2,2,2,20.93,2,Home Equity Loan,11,1,-24.51911083932855,2,Good,4280.43,33.11,17,Yes,141.64,38.25,Low_spent_Small_value_payments,70.51,Poor
CUS_0x0000af,CUS_00000175,March,Megan Moore,49,453-45-9627,Other,24597.24,2041.91,3,1,8.39,0,Personal Loan,9,1,-1.2615808390038055,9,Good,5527.71,87.43,99,Yes,1017.63,137.62,High_spent_Small_value_payments,-343.07,Standard
CUS_0x0000b0,CUS_00000176,June,Victor Vaughn,58,468-39-3264,Doctor,86321.9,6716.4,3,0,19.62,1,Student Loan,8,3,-29.71740294307179,2,Standard,119478.24,39.6,280,Yes,536.01,319.84,Low_spent_Small_value_payments,-2417.99,Standard
CUS_0x0000b1,CUS_00000177,March,Dr. Ashley James MD,72,303-90-4838,Student,3904.82,306.59,1,2,18.38,1,Credit-Builder Loan,5,2,20.954125501453106,3,Standard,1260.93,69.93,139,Yes,60.81,68.5,High_spent_Medium_value_payments,-8.66,Good
CUS_0x0000b2,CUS_00000178,July,Ronald Foster,74,009-73-0804,Sales,42486.73,3202.55,3,2,13.38,1,Mortgage Loan,7,1,20.7474236125893,7,Good,42167.17,3.09,153,Yes,1372.77,347.46,Low_spent_Large_value_payments,-686.54,Standard
CUS_0x0000b3,CUS_00000179,October,Natasha Wall,41,294-30-9947,Student,57433.66,4933.78,1,0,22.81,1,Student Loan,16,4,42.31311697312532,6,Standard,30876.06,72.31,131,Yes,2287.31,1058.15,High_spent_Large_value_payments,-1486.82,Standard
CUS_0x0000b4,CUS_00000180,September,Colleen Lee,35,257-87-2241,Teacher,10732.09,1024.37,4,0,11.18,0,Payday Loan,3,2,45.77331771987032,8,Bad,14221.47,13.76,196,Yes,0.57,277.57,High_spent_Large_value_payments,315.22,Poor
CUS_0x0000b5,CUS_00000181,July,Stephanie Lucas,59,317-57-0547,Other,22030.58,2026.82,3,1,11.25,1,Home Equity Loan,2,5,-18.97731602999056,5,Good,30475.15,36.7,78,Yes,179.04,125.61,High_spent_Small_value_payments,943.77,Standard
CUS_0x0000b6,CUS_00000182,August,Morgan Davis,37,303-42-6808,Doctor,9563.19,896.41,2,1,21.5,2,Credit-Builder Loan,3,1,-2.4586067349077894,3,Standard,12579.73,48.56,149,No,293.62,249.08,Low_spent_Small_value_payments,126.9,Standard
CUS_0x0000b7,CUS_00000183,August,Carlos Ryan,24,375-68-8222,Nurse,33125.31,3150.58,1,3,11.56,0,Debt Consolidation Loan,11,1,62.77377189350217,7,Bad,20275.81,87.13,220,Yes,547.14,740.27,Low_spent_Large_value_payments,-1374.65,Standard
CUS_0x0000b8,CUS_00000184,November,Sandra Scott,24,845-62-4836,Accountant,32922.74,2880.72,3,3,17.77,0,Debt Consolidation Loan,19,2,21.58001191269419,4,Standard,12809.25,98.12,201,Yes,1611.74,807.06,Low_spent_Medium_value_payments,923.42,Standard
CUS_0x0000b9,CUS_00000185,August,Gina Wilson,52,078-19-3697,Student,35349.9,2715.16,3,2,7.78,1,Payday Loan,3,1,8.968269731061874,3,Good,24730.51,54.43,278,Yes,1589.64,300.68,High_spent_Large_value_payments,984.24,Good
CUS_0x0000ba,CUS_00000186,February,Misty Whitney,61,867-72-5993,Lawyer,6082.91,508.48,1,2,7.77,4,Credit-Builder Loan,2,0,51.03198671970863,0,Standard,8067.72,27.69,197,No,14.05,141.99,High_spent_Medium_value_payments,48.49,Standard
CUS_0x0000bb,CUS_00000187,January,James Baker,56,127-59-6039,Sales,53991.86,3602.42,5,2,12.53,1,Credit-Builder Loan,6,1,58.417690093228174,0,Standard,59803.92,70.56,153,Yes,665.08,261.72,Low_spent_Small_value_payments,46.76,Poor
CUS_0x0000bc,CUS_00000188,March,Megan Richards,44,843-82-6087,Nurse,91936.9,8941.91,3,1,7.16,0,Student Loan,13,2,66.70694597247987,9,Standard,83148.18,3.77,233,Yes,4335.4,860.37,Low_spent_Large_value_payments,2137.93,Standard
CUS_0x0000bd,CUS_00000189,July,David Johnson,24,575-42-9996,Nurse,9769.16,932.28,2,5,10.34,1,Personal Loan,19,2,14.223275954517973,8,Good,357.06,29.14,57,Yes,233.48,105.4,High_spent_Small_value_payments,376.77,Standard
CUS_0x0000be,CUS_00000190,January,Arthur Colon,39,718-39-6690,Engineer,28679.22,2861.98,4,1,11.29,1,Personal Loan,18,3,60.68206227531135,5,Bad,1190.65,1.32,252,Yes,878.82,660.64,High_spent_Large_value_payments,746.65,Good
CUS_0x0000bf,CUS_00000191,June,Andrew Johnson,27,505-15-1593,Engineer,15652.91,1191.8,4,5,10.78,0,Debt Consolidation Loan,4,1,32.056801842336654,5,Standard,21640.04,79.31,186,No,157.68,66.49,High_spent_Small_value_payments,-396.2,Poor
CUS_0x0000c0,CUS_00000192,February,Joshua Price,40,380-86-8851,Teacher,19261.13,1358.44,1,1,19.12,1,Personal Loan,17,3,-39.644459463293764,0,Standard,29583.94,56.19,197,Yes,547.24,377.5,High_spent_Medium_value_payments,174.65,Poor
CUS_0x0000c1,CUS_00000193,June,Patrick Moore,27,425-84-1623,Lawyer,29661.49,2398.62,4,2,24.35,1,Payday Loan,8,5,53.50703326141745,0,Standard,27959.41,85.37,214,Yes,1043.81,259.33,High_spent_Small_value_payments,-65.93,Poor
CUS_0x0000c2,CUS_00000194,January,Lisa Crosby,70,287-05-6071,Accountant,10678.74,794.36,1,1,21.98,0,Credit-Builder Loan,2,2,59.33047067325117,3,Standard,12182.5,91.65,150,Yes,156.25,88.67,High_spent_Large_value_payments,64.79,Standard
CUS_0x0000c3,CUS_00000195,January,Jeremy Young,66,372-13-6019,Manager,320608.9,24121.15,2,0,14.3,0,Home Equity Loan,13,2,71.77100775263295,2,Good,616563.44,43.37,210,No,12279.67,2628.64,High_spent_Medium_value_payments,-1330.22,Poor
CUS_0x0000c4,CUS_00000196,January,Vanessa Howard,69,408-36-3110,Student,34785.9,3182.71,2,2,13.92,0,Credit-Builder Loan,0,2,-45.96985189325971,3,Standard,43079.16,21.6,194,Yes,1847.12,682.81,Low_spent_Large_value_payments,-62.72,Standard
